epoch,train_rmse,train_mae,avg_val_rmse,avg_val_mae,lr,val_rmse_MGFarm_18650_C07,val_rmse_MGFarm_18650_C19,val_rmse_MGFarm_18650_C21,val_mae_MGFarm_18650_C07,val_mae_MGFarm_18650_C19,val_mae_MGFarm_18650_C21
138,0.11485402738737241,0.06332764,0.1316239343319702,0.11888015364836758,1.3551568628929402e-05,0.12947636184188707,0.16073540744810327,0.10466003370592024,0.11940782117560947,0.14764435966866488,0.08958828010082844
139,0.1180001795872028,0.06756195,0.12713371490015082,0.11427317048523537,1.147433786121053e-05,0.12476746132267952,0.1556767550628362,0.10095692831493669,0.11429571930986786,0.1423832314697527,0.08614056067608555
140,0.16127710258571928,0.118671924,0.1822183636703247,0.14743607557945662,9.549150281252631e-06,0.20363292514229506,0.16139336416019728,0.18162880170848172,0.16972967007032314,0.12775047911052606,0.14482807755752067
141,0.18906799346731168,0.15421316,0.19262157237085764,0.15593950496728126,7.783603724899257e-06,0.1979841840467565,0.16858321222632158,0.21129732083949485,0.16298995002117592,0.12900312291096044,0.17582544196970742
142,0.16849498495020906,0.13495435,0.1792435695073538,0.14448478039380822,6.184665997806799e-06,0.18670810542116748,0.1556076544820085,0.19541494861888545,0.15504597793359415,0.12104492253403257,0.15736344071379788
143,0.233216693370203,0.18754457,0.1756471738951286,0.14279794888149525,4.758647376699012e-06,0.17782120083934544,0.15792911851766872,0.19119120232837158,0.14662473881400867,0.1210828060242486,0.1606863018062285
144,0.2071064734203239,0.16985057,0.15523573832892482,0.12440168334150721,3.5111757055874243e-06,0.15928276668689773,0.13780214614379144,0.16862230215608534,0.13073382743363032,0.10169837611928996,0.1407728464716014
145,0.2006396072523001,0.16313267,0.1636661097387753,0.13137871523345968,2.447174185242327e-06,0.16616792513388115,0.1452950954615196,0.17953530862092512,0.1360742402903372,0.10879348457370706,0.1492684208363347
146,0.19733781308131346,0.16218674,0.16488288827664296,0.13146050790289623,1.5708419435684504e-06,0.16696706492387448,0.14466751006642695,0.18301408983962747,0.13603546156506865,0.10738265805039875,0.15096340409322134
147,0.1924635209696036,0.1565606,0.16430323367566435,0.1304154207446386,8.856374635655575e-07,0.1670504308271694,0.14530208365609232,0.18055718654373132,0.1352621039236744,0.10677702132795454,0.14920713698228683
148,0.18996227920963976,0.15375839,0.1597848072900737,0.1273295135387965,3.9426493427610584e-07,0.16163484384315652,0.14173223169090354,0.17598734633616095,0.13147112501475006,0.10455425229055723,0.14596316331108228
149,0.19194518921747378,0.15539756,0.15989539402881725,0.12737028707085513,9.866357858642196e-08,0.1618314989599757,0.14139400115052403,0.17646068197595202,0.13186847149245245,0.10328679078894117,0.14695559893117177
150,0.19226192112171847,0.15556134,0.16002787410978536,0.12761425625653908,0.0,0.16196417475801236,0.14143742535789874,0.17668202221344495,0.13200059704341308,0.10350610042248735,0.14733607130371684
151,0.1923693527208698,0.15560545,0.16002787410978536,0.12761425625653908,9.866357858642205e-08,0.16196417475801236,0.14143742535789874,0.17668202221344495,0.13200059704341308,0.10350610042248735,0.14733607130371684
152,0.19234592875390794,0.15570506,0.16007036423095675,0.12789119652003436,3.942649342761007e-07,0.16192103953502177,0.14146456908101332,0.17682548407683518,0.13216907102734973,0.10375142356738937,0.14775309496536398
153,0.19175380789349414,0.15553007,0.15976056161138408,0.1281298374998091,8.856374635655695e-07,0.16112819948508014,0.1411041592269137,0.1770493261221584,0.13215252823600843,0.10406780101070524,0.14816918325271364
154,0.19083452414896426,0.15493968,0.16020656113037787,0.12821470952304773,1.5708419435684462e-06,0.16159101497342016,0.1404886486050706,0.1785400198126429,0.1322813174931904,0.10350686320915407,0.14885594786679868
155,0.18926445984532128,0.15332715,0.1607584410662071,0.12705659047601794,2.4471741852423182e-06,0.1624653375515207,0.1400515952144967,0.17975839043260383,0.1314534233639389,0.10169873661675552,0.14801761144735948
156,0.18184035322916198,0.1441921,0.14382846312818273,0.11258572550500445,3.5111757055874167e-06,0.14542444378138605,0.13209775188899442,0.15396319371416767,0.1153067057497482,0.10107785088391286,0.12137261988135227
157,0.17431110203132125,0.13928466,0.12766441370041914,0.09405434610649717,4.758647376699e-06,0.12637549299693107,0.11118273034047753,0.14543501776384885,0.09251577284111388,0.07583244593185605,0.11381481954652158
158,0.16647848544152352,0.12631263,0.15037300229639614,0.12430330566376778,6.184665997806828e-06,0.15544828562386329,0.15287132562281716,0.1427993956425079,0.13214433918254764,0.12255429927573695,0.11821127853301872
159,0.13268661848149385,0.08707417,0.13191024501956597,0.11688661301211156,7.783603724899249e-06,0.12646638610129868,0.16165167100703756,0.1076126779503617,0.11487548649880157,0.14296528853571155,0.09281906400182155
160,0.11714849268250789,0.06896448,0.1308972249434853,0.11799660853434613,9.54915028125262e-06,0.12698459807876622,0.1618607263320821,0.10384635041960756,0.11714065486178996,0.14679892867944033,0.09005024206180813
161,0.09474573801873347,0.050324526,0.14197103341055697,0.12992379901978143,1.1474337861210518e-05,0.13879373559405875,0.17700866539017984,0.11011069924743229,0.1299208077291074,0.16351162263490138,0.0963389666953355
162,0.06472596426275995,0.033509117,0.15658151697729966,0.14221647815925975,1.3551568628929387e-05,0.15482437772971624,0.19207090530312895,0.12284926789905377,0.1440867507556,0.1776434933471879,0.10491919037499133
163,0.06151759538518102,0.03298441,0.15504927506186755,0.1404069941244639,1.5772644703565518e-05,0.15301244398871627,0.18936264119663934,0.12277274000024703,0.14248201468219654,0.1733742142632203,0.10536475342797479
164,0.06143644080685021,0.033152763,0.15516434813024071,0.13941532399466014,1.8128800512565452e-05,0.15479684601370858,0.186295107104756,0.12440109127225758,0.1431104660334587,0.16870613672253165,0.10642936922799007
165,0.05347633825698137,0.026377132,0.16302022105202207,0.14682505661994946,2.061073738537626e-05,0.16260241821253588,0.19545852430580893,0.1309997206377214,0.150675824935994,0.17748285262032906,0.11231649230352533
166,0.09717168566530042,0.06743431,0.15543191949392252,0.12639995869961287,2.320866025105022e-05,0.1678385539818033,0.1542784475945399,0.1441787569054243,0.13549726137956944,0.12320859126853187,0.12049402345073731
167,0.1473516537377749,0.109132506,0.16446801715530748,0.14082291641606273,2.5912316294914266e-05,0.1623186408955565,0.1931813265042561,0.13790408406610985,0.1426110287181677,0.1643253826459874,0.11553233788403315
168,0.06544907351437865,0.03429315,0.17121483685371008,0.15548888157570953,2.8711035421746384e-05,0.1700421979628169,0.20480223421949711,0.1388000783788163,0.1582034234190992,0.18758550922704176,0.1206777120809876
169,0.048127773891795476,0.023371784,0.1758078161408704,0.1594402986843668,3.1593772365766105e-05,0.17490952991597247,0.2098602339601451,0.1426536845464936,0.16274753538700149,0.19107780827521356,0.12449555239088529
170,0.03918519550602024,0.019537868,0.1737156662425848,0.15811977816060366,3.4549150281252616e-05,0.1727935805493687,0.20682109484564046,0.14153232333274518,0.16135246004964976,0.18905719568901524,0.12394967874314602
171,0.045932687136983716,0.025560943,0.1775969563559471,0.1583042626332791,3.7565505641757235e-05,0.18165887167731154,0.20123622205238498,0.14989577533814477,0.16656568541991226,0.1791170073143629,0.12923009516556208
172,0.1107256437355896,0.06348087,0.1653378896047017,0.147795214292023,4.0630934270713726e-05,0.16694768132646007,0.19294023389267917,0.13612575359496587,0.1544695097155174,0.17190751417370143,0.11700861898685018
173,0.038696337107098806,0.018281406,0.17338020402883883,0.15818970002466634,4.373333832178473e-05,0.17322100409898283,0.20575707999229187,0.14116252799524184,0.16191340643446703,0.18906854545379861,0.12358714818573338
174,0.17061764721451553,0.12950686,0.19208574555807076,0.1598676475419922,4.6860474023534247e-05,0.20148205702190647,0.17530415075601863,0.19947102889628715,0.17221655607479727,0.13954576101026533,0.167840625540914
175,0.15127546084800478,0.11917329,0.1690313910459619,0.13717067296222088,4.9999999999999894e-05,0.18168285353241925,0.1691605087679799,0.15625081083748665,0.15298344026963545,0.13265109535795935,0.12587748325906792
176,0.08511823637277394,0.0543369,0.15842827550486008,0.14114284817616343,5.3139525976465636e-05,0.15697479295510552,0.19864394250085005,0.11966609105862464,0.1431526988501985,0.18233466616071786,0.09794117951757395
177,0.06495645711281785,0.0286765,0.1646982522396251,0.15126120843219956,5.626666167821526e-05,0.16155695508911433,0.20398931157430372,0.12854849005545724,0.15164373515975332,0.190024734694841,0.1121151554420044
178,0.07184517681421602,0.02650016,0.16199296733924773,0.1481558114232633,5.936906572928625e-05,0.16077083043969892,0.19706764994544249,0.12814042163260178,0.1501387744334293,0.18348626961395634,0.11084239022240434
179,0.07037389020773836,0.025047539,0.16277818980268563,0.14902404367915487,6.243449435824274e-05,0.16131266138878356,0.1981410139196998,0.12888089409957354,0.15082777104870296,0.18462174419510824,0.1116226157936534
180,0.07551354752669631,0.026335679,0.16398913462940343,0.15014300641035,6.545084971874736e-05,0.16259242215516256,0.1991357163641569,0.13023926536889077,0.15201577937956254,0.1856241058553685,0.11278913399611896
181,0.08118280498153657,0.027078707,0.16417496847354102,0.15022647640824516,6.840622763423387e-05,0.16291842344088792,0.19939543361513173,0.1302110483646034,0.1522695810178363,0.1859489338822108,0.1124609143246884
182,0.08853736367556998,0.029908748,0.16519417108743592,0.15113983465788272,7.12889645782536e-05,0.16413292818098402,0.1997993997834653,0.1316501852978585,0.1533713613368569,0.18626485300203074,0.1137832896347605
183,0.09412486062104741,0.03182209,0.16574208475087882,0.15154085898195635,7.408768370508572e-05,0.16496796238297948,0.20024038469111896,0.132017907178538,0.1540847752573805,0.18661553005479314,0.11392227163369542
184,0.09695198847714422,0.03283631,0.16549397557817827,0.15137715337066762,7.679133974894978e-05,0.16438397726512527,0.20052600262714296,0.1315719468422666,0.15361876083182388,0.18697199947942622,0.1135406998007527
185,0.10071840114076867,0.034318563,0.16611401857815936,0.15212861580548967,7.938926261462367e-05,0.1646964471061871,0.201626344557984,0.13201926407030692,0.15409550872498123,0.18805789476970383,0.114232443921784
186,0.07198630215686422,0.025022384,0.16668838598508906,0.15268351931311583,8.187119948743448e-05,0.16530754951664434,0.2023722040406934,0.13238540439792948,0.1547150852504366,0.18876929123559003,0.11456618145332086
187,0.10058559170009108,0.034232706,0.16689695992624184,0.1529039539481438,8.422735529643449e-05,0.16554043750440028,0.20236635534359623,0.13278408693072893,0.15492835621171103,0.18873896068045168,0.11504454495226875
188,0.061585788207651544,0.023484588,0.16709063829587803,0.15294055208271054,8.644843137107063e-05,0.16561743157286396,0.20269534988181542,0.1329591334329548,0.15493822183366962,0.18870327686835164,0.11518015754611041
189,0.055607299372241785,0.022197226,0.16812728861302131,0.15402201510250857,8.85256621387895e-05,0.1665193666861685,0.20420299807617034,0.13365950107672506,0.15593386988781643,0.19020400718407263,0.11592816823563669
190,0.05541266209597921,0.02247363,0.17073066026606756,0.15631815063452273,9.04508497187474e-05,0.16941704831543072,0.20643611728058545,0.13633881520218655,0.15861186423281093,0.19198013587921986,0.11836245179153737
191,0.05566042324867442,0.022753052,0.1719963450961115,0.15740643197674517,9.221639627510077e-05,0.17085025316209837,0.20777417185411776,0.13736461027211844,0.15992686035400813,0.19321274677580508,0.11907968880042236
192,0.06099312684360876,0.023728171,0.17211343004744106,0.15745986877180956,9.381533400219321e-05,0.171135329498866,0.20803012362377268,0.1371748370196845,0.16015129866708747,0.1936169823670924,0.1186113252812488
193,0.06398042541273927,0.023766058,0.17261885726839757,0.1578264464251805,9.524135262330099e-05,0.17184075141139327,0.2077984935622204,0.13821732683157906,0.16070572771281436,0.19327189298571354,0.11950171857701365
194,0.06750571884326143,0.026402256,0.16811081500015404,0.15225165109315314,9.648882429441261e-05,0.1674686070557996,0.20531774797004584,0.1315460899746167,0.15582786394333145,0.19019935074841848,0.1107277385877095
195,0.07103197374630416,0.02579982,0.16853393087431312,0.15367165582959444,9.755282581475771e-05,0.16756902451995284,0.20395610910165232,0.13407665900133417,0.15632276998602146,0.18973202661980546,0.11496017088295638
196,0.06765812320065089,0.024596456,0.1679527954001947,0.1532666194697462,9.84291580564316e-05,0.16681324496357644,0.203651485927025,0.13339365530998265,0.15571183510024303,0.1897269454439236,0.11436107786507194
197,0.06973203274441864,0.02616313,0.1691149087603309,0.15444255303364338,9.911436253643447e-05,0.16800414722159085,0.2050485037507258,0.1342920753086761,0.15693608441734203,0.19120826959955978,0.11518330508402835
198,0.09018276821092479,0.03188372,0.16889740834205794,0.1542440082224853,9.960573506572394e-05,0.16778339142650436,0.2047286973624765,0.134180136237193,0.1567135293764525,0.1909122775652831,0.1151062177257203
199,0.09329977564774213,0.03277444,0.16820416022627396,0.15338267247312623,9.990133642141361e-05,0.1672224746191042,0.20389369391608625,0.1334963121436314,0.15602332403231764,0.18990687370226977,0.11421781968479122
200,0.07495269976074362,0.027902111,0.16815926578825888,0.1533839742439731,0.00010000000000000005,0.16713773165630133,0.2040491975987078,0.1332908681097675,0.15597101332156063,0.19022632504439363,0.11395458436596506
201,0.09370218118218117,0.032972764,0.16860279063881908,0.1537857087582097,9.990133642141364e-05,0.1676917913339653,0.20401555956325965,0.13410102101923224,0.15647444994572013,0.1900640595307959,0.11481861679811309
202,0.07923838836865237,0.028883481,0.16689470001388593,0.15206299062495018,9.960573506572395e-05,0.16588053405526437,0.2023198886975078,0.1324836772888855,0.1546144572535488,0.1884708214157851,0.11310369320551665
203,0.07693236185529455,0.028292263,0.168404206043162,0.15353616398953676,9.911436253643448e-05,0.1674906115108407,0.20403909862793945,0.13368290799070587,0.15626063759832448,0.19007983640311585,0.11426801796717002
204,0.08082902844674993,0.02925809,0.1679736649233582,0.15306358300952172,9.84291580564316e-05,0.16707194313738175,0.20332585363285824,0.1335231979998346,0.15577917585648604,0.18926022776683057,0.11415134540524852
205,0.07371669222288835,0.027020294,0.16814936822298732,0.15318053104348534,9.755282581475774e-05,0.16725261985448475,0.203562483351855,0.13363300146262216,0.1559218032265076,0.18948456570988453,0.11413522419406393
206,0.07407849847175382,0.02752729,0.16995569498645915,0.15498284937271853,9.648882429441265e-05,0.1691028819016981,0.20536539259649028,0.13539881046118912,0.15782256944718198,0.1911401831926331,0.11598579547834045
207,0.08356170977403932,0.030073514,0.16845540098595857,0.1534637146222252,9.524135262330106e-05,0.16757718449862116,0.20355712967990094,0.13423188877935358,0.15621126642725627,0.18939624000263386,0.11478363743678542
208,0.07089843571224372,0.026548324,0.169455435872493,0.15439604181510724,9.381533400219324e-05,0.16908014084365192,0.2034423324245755,0.1358438343492516,0.157595452037448,0.189256875330486,0.11633579807738775
209,0.07658150610687786,0.028641284,0.16968552611508878,0.1547659346836573,9.221639627510083e-05,0.16880422617548957,0.20461168037434335,0.13564067179543335,0.15751677792718244,0.19048024875134908,0.11630077737244039
210,0.0686010636128461,0.025537979,0.16952162073429963,0.1546080294056107,9.045084971874745e-05,0.16851737664921976,0.20476714568919424,0.13528033986448482,0.15724167770538214,0.19076801064282276,0.11581439986862718
211,0.07424481049748456,0.027595703,0.16949636727253484,0.1546279867834307,8.852566213878955e-05,0.16849534227830004,0.2044870545355961,0.1355067050037084,0.15722520364902165,0.19048131664921603,0.11617744005205445
212,0.07985135774899724,0.029046891,0.16887466269763754,0.15407294136587643,8.644843137107061e-05,0.16779936103050908,0.20400618408851925,0.13481844297388437,0.15655796264541602,0.19017554893417501,0.11548531251803823
213,0.07666864056502733,0.028263638,0.16926461392511596,0.15445698277387557,8.422735529643448e-05,0.16848130226297528,0.2036206932374962,0.13569184627487638,0.15718106289432193,0.18977924626735956,0.11641063915994523
214,0.0708168275332656,0.02668915,0.1692994319642301,0.15449027082441935,8.187119948743454e-05,0.1684920977842004,0.20387649473015762,0.1355297033783322,0.15723743925443195,0.18994259888077786,0.11629077433804826
215,0.06444400099176426,0.02601306,0.1700428857905997,0.15525981495001104,7.938926261462373e-05,0.16935032644190395,0.20474179524400377,0.13603653568589147,0.15816724678291397,0.19075831860281472,0.11685387946430435
216,0.06885001875336323,0.026183493,0.16734551960894595,0.15251697398051176,7.679133974894992e-05,0.16646667180860894,0.2021736183881995,0.13339626863002935,0.15518423789677027,0.18844278322784083,0.11392390081692416
217,0.07045372422547935,0.026796695,0.168515734150435,0.15359350497440502,7.408768370508587e-05,0.16754667038426405,0.20381966855261946,0.13418086351442152,0.15625397320551132,0.18992527334750994,0.1146012683701938
218,0.0660909795311968,0.02475193,0.16876512013222558,0.1539980508271329,7.128896457825376e-05,0.16794446119546605,0.2033420500374543,0.13500884916375647,0.1566790308616576,0.18966662181249117,0.11564849980724988
219,0.07661376298091906,0.027680788,0.16769836409412045,0.15278448568008746,6.840622763423395e-05,0.16680000686247787,0.2023964343927468,0.13389865102713674,0.15538633228986629,0.1887663697004559,0.11420075504994015
220,0.08373558556515584,0.029725386,0.16650223533248884,0.15093412883661175,6.545084971874744e-05,0.16636606213483845,0.20013032764347,0.13301031621915804,0.15435524328855812,0.18597865290867302,0.11246849031260409
221,0.07497434005689696,0.029675538,0.16742534085000746,0.15208426122995433,6.243449435824274e-05,0.16731097831587022,0.20098199071549386,0.13398305351865822,0.15538506714036113,0.18736724532231916,0.1135004712271827
222,0.07999258500964002,0.031125166,0.17079199647542112,0.1546964432828874,5.936906572928625e-05,0.17154764576341136,0.20269127423855743,0.13813706942429455,0.1590184807659075,0.18783373632826664,0.11723711275448805
223,0.0913718838627768,0.033985104,0.16768441555408156,0.1521827178400238,5.6266661678215243e-05,0.16749757148022104,0.2007794339875967,0.13477624119442697,0.15544111078599307,0.18671971279168667,0.11438732994239166
224,0.11791460299446405,0.042982023,0.16816967804766017,0.15233370328262327,5.313952597646571e-05,0.1682229825168043,0.19987222286925613,0.13641382875692015,0.15591768600034933,0.18556584431670398,0.11551757953081648
225,0.10659270413728306,0.038174506,0.16916114941259006,0.15353555325303916,5.0000000000000057e-05,0.16993016736398808,0.1994721523934976,0.13808112848028448,0.15765898843655063,0.1848478334914627,0.11809983783110417
226,0.11041689793187222,0.038614452,0.16679543869997512,0.15142016609308012,4.686047402353441e-05,0.16720538115119946,0.19743140179245763,0.1357495331562682,0.1549708154202186,0.18390020613397787,0.11538947672504392
227,0.07782579331852722,0.026251893,0.16404414375731538,0.1492463041346225,4.373333832178488e-05,0.1639853513281888,0.1953034280053981,0.13284365193835918,0.15227558648928322,0.18241738527357074,0.11304594064101361
228,0.0790960080454542,0.026137147,0.16337713924150507,0.14869940391111597,4.0630934270713875e-05,0.1632123980243178,0.19500881954772056,0.1319102001524768,0.1516528407432365,0.1821509266215208,0.11229444436859061
229,0.06990393887919437,0.02394504,0.1620199834556032,0.1482433960216542,3.7565505641757384e-05,0.16164008102128324,0.19413838518341697,0.1302814841621094,0.15091616911356726,0.1817177777936354,0.11209624115775997
230,0.06116812110035802,0.021612767,0.16033856692439644,0.146845765662105,3.4549150281252595e-05,0.15991949679081016,0.1925675816546216,0.12852862232775752,0.149449182328199,0.1804092348873106,0.11067887977080541
231,0.061560815048007714,0.021837022,0.1599035992874317,0.14649209948487726,3.1593772365766085e-05,0.15971841019481642,0.1914926071169998,0.1284997805504788,0.14929621838412074,0.17942910096581574,0.11075097910469531
232,0.06379573982280567,0.022516394,0.15865789956584092,0.14533796645883604,2.871103542174637e-05,0.15878800724083597,0.18948159563037728,0.12770409582630954,0.14841417038785748,0.17756138886335118,0.11003834012529945
233,0.062066333539330006,0.021809766,0.15727592796800807,0.14409839388588425,2.591231629491425e-05,0.15751268191219941,0.18756977224705332,0.1267453297447715,0.14723281685241627,0.17579911607276233,0.1092632487324741
